Message_Length,Document Index (generated),Message_Length (bin),Number of Records,Created Time,Id (From),Id,Message,Name,Updated Time
940,587,925,1,2017-11-20T06:20:14+0000,100022094042409,284578622020844_321797391632300,"# **#18 Fact for the Day**
# **Investing Basics

**It's not your salary that makes you rich it's your spending Habits. - Charles . A . Jeffe

I am Posting this video to provide a basic outline about investing, since** its the duty of the Trainers** to not only **teach Students** the **Skills to earn money** but also to Teach the Right ***Skills to Grow Money***. 

***Investing is the intersection of Economics and Psychology ***- Seth Klarman 

**With Amazing Groups**

[Communicative English](https://questalliance.facebook.com/groups/2076064505946695/) [Entrepreneurship](https://questalliance.facebook.com/groups/166971703871481/) [Life Skills](https://questalliance.facebook.com/groups/148774729037763/) [My Career](https://questalliance.facebook.com/groups/112376982763245/) [Digital Literacy](https://questalliance.facebook.com/groups/853886414784948/) [Resource Library](https://questalliance.facebook.com/groups/112373509463067/)",Joel,2017-11-20T06:20:15+0000
221,588,200,1,2017-11-19T05:27:30+0000,100018849090004,284578622020844_321345648344141,"Clap Trap: An energiser that needs you to listen to your partner. Great way to break ice and introduce a low physical contact activity too! Is there someone willing to try this in their classroom and share a video back?

",Shalini,2017-11-19T05:27:31+0000
187,589,175,1,2017-11-15T13:20:20+0000,100018849090004,284578622020844_319774021834637,"""One of the things they don’t teach us in our education courses is just how freaking much students talk, and how hard it can be to quiet them down in order to get anything accomplished."" ",Shalini,2017-11-19T05:22:46+0000
328,590,325,1,2017-11-18T19:39:14+0000,100020565129492,284578622020844_321185315026841,#Accenture_pop_up_skill. #ToT at Delhi. The participants were full time employees of Accenture who were so motivated & enthusiastic to volunteer for CSR on weekends and later taking back to their support staffs. It inspired us to add as much value as possible to make it worth quality time. & encouraging feedbacks made our day😊,Azmat,2017-11-18T19:45:11+0000
132,591,125,1,2017-11-18T04:30:01+0000,100021479812612,284578622020844_320563718422334,Here is a quick video about the Theme of the Month.   Let us know what other themes you would like to see featured on Trainer Tribe.,Trainer Tribe,2017-11-18T08:10:51+0000
1204,592,1200,1,2017-11-18T07:23:49+0000,100022094042409,284578622020844_320924815052891,"# **#17 Fact for the Day**
# **Design Thinking**

Design Thinking is a **design methodology** that ***provides a solution-based approach*** to **solving problem**s.

I am **dedicating this Post** to Shalini Mam, who has discussed the **Misconception of Design Thinking in Schools.**

I am ***sharing this video to understand the concept for better Implementation in our Classrooms.
***
It’s extremely **useful in tackling complex problems** that are ill-defined or unknown,** by understanding the human needs** involved, **by re-framing the problem** in human-centric ways, **by creating many ideas** in **brainstorming sessions**, and **by adopting a hands-on approach** in **prototyping** and** testing**. 
 

**With Amazing Groups**

[Communicative English](https://questalliance.facebook.com/groups/2076064505946695/) [Entrepreneurship](https://questalliance.facebook.com/groups/166971703871481/) [Life Skills](https://questalliance.facebook.com/groups/148774729037763/) [My Career](https://questalliance.facebook.com/groups/112376982763245/) [Digital Literacy](https://questalliance.facebook.com/groups/853886414784948/) [Resource Library](https://questalliance.facebook.com/groups/112373509463067/)",Joel,2017-11-18T07:23:50+0000
191,593,175,1,2017-11-18T04:37:47+0000,100018849090004,284578622020844_320876965057676,"Ultimately, design thinking is not a curriculum, advocates like Stevenson say, but a process for problem-solving, a strategy to elicit creativity rooted in empathy and comfort with failure.

",Shalini,2017-11-18T07:05:48+0000
59,594,50,1,2017-11-14T15:52:41+0000,100022633456862,284578622020844_319360505209322,Market scan activity U Live Janvikas Center Modasa Gujarat.,Jignesh Pranami,2017-11-18T04:09:45+0000
146,595,125,1,2017-11-17T12:35:04+0000,100018849090004,284578622020844_320593335086039,"""It’s difficult to look at oneself objectively. The inside work is the hardest when the stakes are high and our habits of mind intractable.""... 

",Shalini,2017-11-17T12:35:05+0000
762,596,750,1,2017-11-17T10:59:13+0000,100022094042409,284578622020844_320556415089731,"#  **Annai ITI Alumni Meet 17 Nov 17**

# The Alumni was a **""Roof Rocker""**

**Our Passed Out Students enjoyed the Meet.**

We have also conducted  ***My Quest Alumni session*** and made this network strong.

# ***We thank Quest Alliance for their Great Support*** 🤝

**With Amazing Groups** 

[Communicative English](https://questalliance.facebook.com/groups/2076064505946695/) [Entrepreneurship](https://questalliance.facebook.com/groups/166971703871481/) [Life Skills](https://questalliance.facebook.com/groups/148774729037763/) [My Career](https://questalliance.facebook.com/groups/112376982763245/) [Digital Literacy](https://questalliance.facebook.com/groups/853886414784948/) [Resource Library](https://questalliance.facebook.com/groups/112373509463067/)",Joel,2017-11-17T10:59:15+0000
82,597,75,1,2017-11-17T06:12:56+0000,100019095730344,284578622020844_320481141763925,http://trainingtoday.blr.com/article/how-to-conduct-an-effective-training-session/,Sreejith,2017-11-17T06:17:52+0000
684,598,675,1,2017-11-17T05:55:03+0000,100022094042409,284578622020844_320477875097585,"# **#17 Fact for the Day**
# **Can You Make Yourself Smarter**

Scientists say that **we can't improve our IQ - Intelligent Quotient **since its genetic, ***but we can become smarter.*** 

**Find out how to become smart by simply watching this video**

**With Amazing Groups** 

Communicative English  [Entrepreneurship](https://questalliance.facebook.com/groups/166971703871481/) [Life Skills](https://questalliance.facebook.com/groups/148774729037763/) [My Career](https://questalliance.facebook.com/groups/112376982763245/) [Digital Literacy](https://questalliance.facebook.com/groups/853886414784948/) [Resource Library](https://questalliance.facebook.com/groups/112373509463067/)",Joel,2017-11-17T05:55:03+0000
296,599,275,1,2017-11-17T05:28:23+0000,100022094042409,284578622020844_320472231764816,"# **Annai ITI Alumni 17 Nov 17 - Grand Opening**

We are conducting **Alumni 2017** for our Passed Out students in Annai ITI campus today. This is the **Grand opening of the function**.

We ***welcomed our Alumni Students with Music and Hugs.***

We will **post you more once the event started**.",Joel,2017-11-17T05:28:24+0000
148,600,125,1,2017-11-14T12:36:40+0000,100020560032876,284578622020844_319279245217448,"Quest wall at jijabai ITI in Delhi.
Team will be posting pictures from sessions, notices for job fairs and various other events, guest lectures etc.",Divya,2017-11-16T18:15:14+0000
,601,,1,2017-11-16T10:59:41+0000,100018776375274,284578622020844_320154241796615,,Aakash Sethi,2017-11-16T13:09:08+0000
,602,,1,2017-11-16T10:50:09+0000,100018776375274,284578622020844_320151851796854,,Aakash Sethi,2017-11-16T10:50:09+0000
269,603,250,1,2017-11-16T06:28:11+0000,100022032163939,284578622020844_320089575136415,"On Date : 15th November 2017.

Seminar of Government Jobs Competitive Exam Preparation conducted by Reliance Foundation. 

Students are fully happy with guidelines, they inspired from examples and strategy for preparation given by Reliance Foundation CEO Surendranagar.",Vivek Shihori,2017-11-16T06:29:50+0000
4517,604,4500,1,2017-11-16T06:09:43+0000,100022094042409,284578622020844_320085265136846,"# **#16 Fact for the Day**

# **Anthropology**

*Anthropology* is **the study of various aspects of humans within past and present societies**. **Social** *anthropology* and **cultural** *anthropology* study the norms and values of societies. **Linguistic** *anthropology* studies how language affects social life. 

**With Amazing Groups**

[Entrepreneurship](https://questalliance.facebook.com/groups/166971703871481/) [Life Skills](https://questalliance.facebook.com/groups/148774729037763/) [My Career](https://questalliance.facebook.com/groups/112376982763245/) [Digital Literacy](https://questalliance.facebook.com/groups/853886414784948/) [Resource Library ](https://questalliance.facebook.com/groups/112373509463067/)

**With our Friends**

[Aditi Kumar](https://questalliance.facebook.com/profile.php?id=100021844481833) [Alpan](https://questalliance.facebook.com/profile.php?id=100022007417767) [Anand](https://questalliance.facebook.com/profile.php?id=100021979007309) [Angela](https://questalliance.facebook.com/profile.php?id=100020073137337) [Anitha](https://questalliance.facebook.com/profile.php?id=100022036059783) [Apexa](https://questalliance.facebook.com/profile.php?id=100021902794314) [Atul](https://questalliance.facebook.com/profile.php?id=100021778280629) [Ayush](https://questalliance.facebook.com/profile.php?id=100022125796211) [Azmat](https://questalliance.facebook.com/profile.php?id=100020565129492) [Babin a Nathan](https://questalliance.facebook.com/profile.php?id=100021934102817) [Chandni](https://questalliance.facebook.com/profile.php?id=100021991592288) [Devang Rana](https://questalliance.facebook.com/profile.php?id=100022063959989) [Dipak](https://questalliance.facebook.com/profile.php?id=100021927743233) [Divya](https://questalliance.facebook.com/profile.php?id=100020560032876) [Ghanshyam Solanki](https://questalliance.facebook.com/profile.php?id=100021839749821) [Hardik P. Parmar](https://questalliance.facebook.com/profile.php?id=100021929288519) [Hemal Chauhan](https://questalliance.facebook.com/profile.php?id=100022215223235) [Himanshu Maheshwari](https://questalliance.facebook.com/profile.php?id=100022476791743) [Jeevan Kumar](https://questalliance.facebook.com/profile.php?id=100020397347485) [Jignesh Pranami](https://questalliance.facebook.com/profile.php?id=100022633456862) [Jintha](https://questalliance.facebook.com/profile.php?id=100022083483608) [Joy Christinal. P](https://questalliance.facebook.com/profile.php?id=100022089992835) [Kasthuri Rajan](https://questalliance.facebook.com/profile.php?id=100022006603655) [M S Mahala](https://questalliance.facebook.com/profile.php?id=100022924790605) [MAHENDIRAN.V](https://questalliance.facebook.com/profile.php?id=100021937596656) [Manjunth](https://questalliance.facebook.com/profile.php?id=100021849131277) [Mehul Kanodia](https://questalliance.facebook.com/profile.php?id=100021805516844) [Ms.Aabha Mehta](https://questalliance.facebook.com/profile.php?id=100022098695802) [Neha](https://questalliance.facebook.com/profile.php?id=100018752347018) [P.KARMEL](https://questalliance.facebook.com/profile.php?id=100021818392635) [Pallavi Rao](https://questalliance.facebook.com/profile.php?id=100018833221253) [Prabhakar](https://questalliance.facebook.com/profile.php?id=100021887114034) [R. K. Paul](https://questalliance.facebook.com/profile.php?id=100021896112296) [Rameshkumar. N. Bhogam](https://questalliance.facebook.com/profile.php?id=100022369074065) [S. Jenefer Mettilda](https://questalliance.facebook.com/profile.php?id=100021837020190) [Sahil (Ram Prakash)](https://questalliance.facebook.com/profile.php?id=100022089980732) [Saswathan. M](https://questalliance.facebook.com/profile.php?id=100020568579515) [Shalini](https://questalliance.facebook.com/profile.php?id=100018849090004) [Sindhu](https://questalliance.facebook.com/profile.php?id=100021887773850) [Sonal](https://questalliance.facebook.com/profile.php?id=100021828681538) [Sonali](https://questalliance.facebook.com/profile.php?id=100018858219904) [Sr. Helen Rego](https://questalliance.facebook.com/profile.php?id=100021821812245) [Sreejith](https://questalliance.facebook.com/profile.php?id=100019095730344) [Sushmitha](https://questalliance.facebook.com/profile.php?id=100019162842561) [Tanvi](https://questalliance.facebook.com/profile.php?id=100020592095151) [Vishnu Valva](https://questalliance.facebook.com/profile.php?id=100021989820536) [Vivek Shihori](https://questalliance.facebook.com/profile.php?id=100022032163939)",Joel,2017-11-16T06:09:43+0000
707,605,700,1,2017-11-15T05:33:57+0000,100022094042409,284578622020844_319605631851476,"# **Cognitive Reflection Test** *from* **Thinking Fast and Slow - Daniel Kahneman**

In a lake, there is a patch of lily pads. **Every day, the patch doubles in size.**

If it takes 48 days for the patch to cover the entire lake, **how long would it take for the patch to cover half of the lake?**

**With Amazing Groups**

[Entrepreneurship](https://questalliance.facebook.com/groups/166971703871481/) [Life Skills](https://questalliance.facebook.com/groups/148774729037763/) [My Career](https://questalliance.facebook.com/groups/112376982763245/) [Digital Literacy](https://questalliance.facebook.com/groups/853886414784948/) [Resource Library ](https://questalliance.facebook.com/groups/112373509463067/)",Joel,2017-11-15T07:19:21+0000
